BBA,algae,coszen,dust,rds,rho,soot
0.5790119693923289,1000,0.1,0,15000,300,0
0.5760004051664381,1000,0.1,0,15000,300,100
0.5500525076666373,1000,0.1,0,15000,300,1000
0.4556246305659206,1000,0.1,0,15000,300,5000
0.5325693039305983,100000,0.1,0,15000,300,0
0.5300404500371226,100000,0.1,0,15000,300,100
0.5081844746604904,100000,0.1,0,15000,300,1000
0.42757548850405813,100000,0.1,0,15000,300,5000
0.48310482075129274,250000,0.1,0,15000,300,0
0.4810540632262707,250000,0.1,0,15000,300,100
0.46326512721698726,250000,0.1,0,15000,300,1000
0.3966190185635723,250000,0.1,0,15000,300,5000
0.4312046377053262,500000,0.1,0,15000,300,0
0.42960330165162347,500000,0.1,0,15000,300,100
0.4156610973850853,500000,0.1,0,15000,300,1000
0.36256390174085845,500000,0.1,0,15000,300,5000
0.3766306861885345,1000000,0.1,0,15000,300,0
0.37543326737461463,1000000,0.1,0,15000,300,100
0.3649725971642353,1000000,0.1,0,15000,300,1000
0.3245383450912474,1000000,0.1,0,15000,300,5000
0.5795487154561345,0,0.1,1000,15000,300,0
0.5765316691709015,0,0.1,1000,15000,300,100
0.5505375715003982,0,0.1,1000,15000,300,1000
0.45595466971494125,0,0.1,1000,15000,300,5000
0.5789999786006472,1000,0.1,1000,15000,300,0
0.5759888174510698,1000,0.1,1000,15000,300,100
0.5500443270999354,1000,0.1,1000,15000,300,1000
0.45562821305124634,1000,0.1,1000,15000,300,5000
0.5325639636275794,100000,0.1,1000,15000,300,0
0.5300354286428678,100000,0.1,1000,15000,300,100
0.5081820784920672,100000,0.1,1000,15000,300,1000
0.4275822896477433,100000,0.1,1000,15000,300,5000
0.48310597262675353,250000,0.1,1000,15000,300,0
0.4810554137879181,250000,0.1,1000,15000,300,100
0.4632683777759152,250000,0.1,1000,15000,300,1000
0.39662894395818976,250000,0.1,1000,15000,300,5000
0.43121175820146496,500000,0.1,1000,15000,300,0
0.42961059397829177,500000,0.1,1000,15000,300,100
0.41566957901949125,500000,0.1,1000,15000,300,1000
0.3625768708036351,500000,0.1,1000,15000,300,5000
0.3766428686587278,1000000,0.1,1000,15000,300,0
0.3754455301335171,1000000,0.1,1000,15000,300,100
0.3649856474757566,1000000,0.1,1000,15000,300,1000
0.32455402024529384,1000000,0.1,1000,15000,300,5000
0.5782430782564534,0,0.1,100000,15000,300,0
0.5752667029251384,0,0.1,100000,15000,300,100
0.5496183071368805,0,0.1,100000,15000,300,1000
0.45621750384219545,0,0.1,100000,15000,300,5000
0.5777025228470092,1000,0.1,100000,15000,300,0
0.5747318466473033,1000,0.1,100000,15000,300,100
0.5491321507846026,1000,0.1,100000,15000,300,1000
0.4558949288732072,1000,0.1,100000,15000,300,5000
0.5319204075609137,100000,0.1,100000,15000,300,0
0.5294232705349003,100000,0.1,100000,15000,300,100
0.5078374886716127,100000,0.1,100000,15000,300,1000
0.4281618238860762,100000,0.1,100000,15000,300,5000
0.48309736126825725,250000,0.1,100000,15000,300,0
0.48106946293197667,250000,0.1,100000,15000,300,100
0.46347601013555145,250000,0.1,100000,15000,300,1000
0.397517354597571,250000,0.1,100000,15000,300,5000
0.43178845609909683,500000,0.1,100000,15000,300,0
0.4302024199107211,500000,0.1,100000,15000,300,100
0.41639131010586145,500000,0.1,100000,15000,300,1000
0.3637638055508823,500000,0.1,100000,15000,300,5000
0.37771668602248026,1000000,0.1,100000,15000,300,0
0.37652869585441595,1000000,0.1,100000,15000,300,100
0.366149189200133,1000000,0.1,100000,15000,300,1000
0.32600914136950215,1000000,0.1,100000,15000,300,5000
0.5760326531763506,0,0.1,250000,15000,300,0
0.5731183801157546,0,0.1,250000,15000,300,100
0.5479981953955954,0,0.1,250000,15000,300,1000
0.45640105568250006,0,0.1,250000,15000,300,5000
0.5755040711482996,1000,0.1,250000,15000,300,0
0.5725954151851287,1000,0.1,250000,15000,300,100
0.5475225300800364,1000,0.1,250000,15000,300,1000
0.456084278295935,1000,0.1,250000,15000,300,5000
0.5306882380628519,100000,0.1,250000,15000,300,0
0.5282396277643031,100000,0.1,250000,15000,300,100
0.5070671024375213,100000,0.1,250000,15000,300,1000
0.42881677751551944,100000,0.1,250000,15000,300,5000
0.48280336815011987,250000,0.1,250000,15000,300,0
0.4808109581096039,250000,0.1,250000,15000,300,100
0.4635221942763999,250000,0.1,250000,15000,300,1000
0.39863194347856906,250000,0.1,250000,15000,300,5000
0.4323591799904307,500000,0.1,250000,15000,300,0
0.43079771162379793,500000,0.1,250000,15000,300,100
0.4171975202282429,500000,0.1,250000,15000,300,1000
0.36532152872144874,500000,0.1,250000,15000,300,5000
0.3790233837407249,1000000,0.1,250000,15000,300,0
0.3778513620902483,1000000,0.1,250000,15000,300,100
0.3676096156887586,1000000,0.1,250000,15000,300,1000
0.32796480714994564,1000000,0.1,250000,15000,300,5000
0.5721386337233187,0,0.1,500000,15000,300,0
0.5693260139081385,0,0.1,500000,15000,300,100
0.545069226830733,0,0.1,500000,15000,300,1000
0.45641790756220135,0,0.1,500000,15000,300,5000
0.5716292209414972,1000,0.1,500000,15000,300,0
0.568821931756104,1000,0.1,500000,15000,300,100
0.5446102228721309,1000,0.1,500000,15000,300,1000
0.45611042224038845,1000,0.1,500000,15000,300,5000
0.5283611125388976,100000,0.1,500000,15000,300,0
0.525992401238402,100000,0.1,500000,15000,300,100
0.5055001015704962,100000,0.1,500000,15000,300,1000
0.42959602858621143,100000,0.1,500000,15000,300,5000
0.48197791202575535,250000,0.1,500000,15000,300,0
0.4800450294355915,250000,0.1,500000,15000,300,100
0.4632643192694309,250000,0.1,500000,15000,300,1000
0.4001548130087548,250000,0.1,500000,15000,300,5000
0.4329187493261515,500000,0.1,500000,15000,300,0
0.4313991175516754,500000,0.1,500000,15000,300,100
0.41815786162420937,500000,0.1,500000,15000,300,1000
0.3675592009820301,500000,0.1,500000,15000,300,5000
0.3807651342860796,1000000,0.1,500000,15000,300,0
0.3796212745940846,1000000,0.1,500000,15000,300,100
0.3696211492265688,1000000,0.1,500000,15000,300,1000
0.3308436887767946,1000000,0.1,500000,15000,300,5000
0.5643230542316947,0,0.1,1000000,15000,300,0
0.5617013173506388,0,0.1,1000000,15000,300,100
0.5390655685169318,0,0.1,1000000,15000,300,1000
0.4559463653911157,0,0.1,1000000,15000,300,5000
0.5638490857341035,1000,0.1,1000000,15000,300,0
0.5612321509799854,1000,0.1,1000000,15000,300,100
0.5386374054892953,1000,0.1,1000000,15000,300,1000
0.45565636019387123,1000,0.1,1000000,15000,300,5000
0.5234545050486435,100000,0.1,1000000,15000,300,0
0.5212366304135368,100000,0.1,1000000,15000,300,100
0.5020293237995318,100000,0.1,1000000,15000,300,1000
0.4305626157158001,100000,0.1,1000000,15000,300,5000
0.47985946530010665,250000,0.1,1000000,15000,300,0
0.4780401250309476,250000,0.1,1000000,15000,300,100
0.46222996175461534,250000,0.1,1000000,15000,300,1000
0.4025256346226775,250000,0.1,1000000,15000,300,5000
0.43337484526226594,500000,0.1,1000000,15000,300,0
0.43193641246067555,500000,0.1,1000000,15000,300,100
0.4193916933312217,500000,0.1,1000000,15000,300,1000
0.37127510273535363,500000,0.1,1000000,15000,300,5000
0.38343042178248016,1000000,0.1,1000000,15000,300,0
0.38234219389332574,1000000,0.1,1000000,15000,300,100
0.37282087165316175,1000000,0.1,1000000,15000,300,1000
0.3357653804131479,1000000,0.1,1000000,15000,300,5000
0.47696003190722125,0,0.3,0,15000,300,0
0.4750804096529658,0,0.3,0,15000,300,100
0.4586540079376447,0,0.3,0,15000,300,1000
0.3951371811927405,0,0.3,0,15000,300,5000
0.47659922434707824,1000,0.3,0,15000,300,0
0.4747216369664993,1000,0.3,0,15000,300,100
0.4583170124922923,1000,0.3,0,15000,300,1000
0.394876639827312,1000,0.3,0,15000,300,5000
0.4444507967253382,100000,0.3,0,15000,300,0
0.4427846154193653,100000,0.3,0,15000,300,100
0.42822304078751383,100000,0.3,0,15000,300,1000
0.3715716699589286,100000,0.3,0,15000,300,5000
0.4065138691578925,250000,0.3,0,15000,300,0
0.40508612210180234,250000,0.3,0,15000,300,100
0.39257136511463264,250000,0.3,0,15000,300,1000
0.3435627786443832,250000,0.3,0,15000,300,5000
0.3620390245199365,500000,0.3,0,15000,300,0
0.36087762587941685,500000,0.3,0,15000,300,100
0.35057950551496164,500000,0.3,0,15000,300,1000
0.3099718976064422,500000,0.3,0,15000,300,5000
0.3096768219963295,1000000,0.3,0,15000,300,0
0.3087747932999908,1000000,0.3,0,15000,300,100
0.30084049593117984,1000000,0.3,0,15000,300,1000
0.26923590578717405,1000000,0.3,0,15000,300,5000
0.47694419609139915,0,0.3,1000,15000,300,0
0.47506417133195156,0,0.3,1000,15000,300,100
0.4586397768839916,0,0.3,1000,15000,300,1000
0.3951248440670612,0,0.3,1000,15000,300,5000
0.47658279223375144,1000,0.3,1000,15000,300,0
0.47470561090458196,1000,0.3,1000,15000,300,100
0.45830190264983484,1000,0.3,1000,15000,300,1000
0.3948631153632389,1000,0.3,1000,15000,300,5000
0.44443748397510485,100000,0.3,1000,15000,300,0
0.4427741977872571,100000,0.3,1000,15000,300,100
0.42821395470585705,100000,0.3,1000,15000,300,1000
0.3715788127582367,100000,0.3,1000,15000,300,5000
0.40650304485843197,250000,0.3,1000,15000,300,0
0.40507654817055844,250000,0.3,1000,15000,300,100
0.39256423555306585,250000,0.3,1000,15000,300,1000
0.34355813428655624,250000,0.3,1000,15000,300,5000
0.362043234433899,500000,0.3,1000,15000,300,0
0.36086951541506807,500000,0.3,1000,15000,300,100
0.350585762945664,500000,0.3,1000,15000,300,1000
0.3099668516791464,500000,0.3,1000,15000,300,5000
0.3096718375521224,1000000,0.3,1000,15000,300,0
0.3087698537711601,1000000,0.3,1000,15000,300,100
0.30083631431432034,1000000,0.3,1000,15000,300,1000
0.2692335886793234,1000000,0.3,1000,15000,300,5000
0.47534297559575217,0,0.3,100000,15000,300,0
0.4734769284854903,0,0.3,100000,15000,300,100
0.4571710644302984,0,0.3,100000,15000,300,1000
0.39411507249944383,0,0.3,100000,15000,300,5000
0.4749847564533181,1000,0.3,100000,15000,300,0
0.4731210463301546,1000,0.3,100000,15000,300,100
0.45683617717820585,1000,0.3,100000,15000,300,1000
0.39385721063637974,1000,0.3,100000,15000,300,5000
0.44307594936634964,100000,0.3,100000,15000,300,0
0.44142562413537334,100000,0.3,100000,15000,300,100
0.4269668249194573,100000,0.3,100000,15000,300,1000
0.3707168399585947,100000,0.3,100000,15000,300,5000
0.4054102425930359,250000,0.3,100000,15000,300,0
0.4039927334275641,250000,0.3,100000,15000,300,100
0.39154753255224783,250000,0.3,100000,15000,300,1000
0.3428927497106606,250000,0.3,100000,15000,300,5000
0.3612427270168567,500000,0.3,100000,15000,300,0
0.360078149710057,500000,0.3,100000,15000,300,100
0.3498560505613012,500000,0.3,100000,15000,300,1000
0.30950769474857553,500000,0.3,100000,15000,300,5000
0.30918633849408583,1000000,0.3,100000,15000,300,0
0.30828989060305917,1000000,0.3,100000,15000,300,100
0.30040547550498714,1000000,0.3,100000,15000,300,1000
0.2689991052391053,1000000,0.3,100000,15000,300,5000
0.47295181340264253,0,0.3,250000,15000,300,0
0.47110614396743294,0,0.3,250000,15000,300,100
0.45498297536549337,0,0.3,250000,15000,300,1000
0.39260205160926565,0,0.3,250000,15000,300,5000
0.47259705798605445,1000,0.3,250000,15000,300,0
0.4707547495204,1000,0.3,250000,15000,300,100
0.4546522222152385,1000,0.3,250000,15000,300,1000
0.3923442332398173,1000,0.3,250000,15000,300,5000
0.44104393391518326,100000,0.3,250000,15000,300,0
0.4394093605524512,100000,0.3,250000,15000,300,100
0.42510649231114317,100000,0.3,250000,15000,300,1000
0.36945219193936174,100000,0.3,250000,15000,300,5000
0.4037805909499774,250000,0.3,250000,15000,300,0
0.4023777416243619,250000,0.3,250000,15000,300,100
0.39008381374489365,250000,0.3,250000,15000,300,1000
0.34189547958644995,250000,0.3,250000,15000,300,5000
0.36005423257511304,500000,0.3,250000,15000,300,0
0.35890277887564037,500000,0.3,250000,15000,300,100
0.3487857992206589,500000,0.3,250000,15000,300,1000
0.3088250806370955,500000,0.3,250000,15000,300,5000
0.3084677575762756,1000000,0.3,250000,15000,300,0
0.3075801396385625,1000000,0.3,250000,15000,300,100
0.2997742995349775,1000000,0.3,250000,15000,300,1000
0.26865508215783185,1000000,0.3,250000,15000,300,5000
0.46903927563888026,0,0.3,500000,15000,300,0
0.46722783883942814,0,0.3,500000,15000,300,100
0.4513972190244863,0,0.3,500000,15000,300,1000
0.3901209811483171,0,0.3,500000,15000,300,5000
0.46869170060799126,1000,0.3,500000,15000,300,0
0.46688265435269893,1000,0.3,500000,15000,300,100
0.4510719647122014,1000,0.3,500000,15000,300,1000
0.38986396210982555,1000,0.3,500000,15000,300,5000
0.4377217298689263,100000,0.3,500000,15000,300,0
0.4361166622032173,100000,0.3,500000,15000,300,100
0.4220696721103525,100000,0.3,500000,15000,300,1000
0.3673642252999522,100000,0.3,500000,15000,300,5000
0.401119418511824,250000,0.3,500000,15000,300,0
0.3997463287276107,250000,0.3,500000,15000,300,100
0.3876565949185444,250000,0.3,500000,15000,300,1000
0.3402722703350279,250000,0.3,500000,15000,300,5000
0.35811692464722794,500000,0.3,500000,15000,300,0
0.356950840080006,500000,0.3,500000,15000,300,100
0.347034258434371,500000,0.3,500000,15000,300,1000
0.30771420496365265,500000,0.3,500000,15000,300,5000
0.3072994685002628,1000000,0.3,500000,15000,300,0
0.30642622083306786,1000000,0.3,500000,15000,300,100
0.2987418191858328,1000000,0.3,500000,15000,300,1000
0.2680986827886982,1000000,0.3,500000,15000,300,5000
0.4614721119064153,0,0.3,1000000,15000,300,0
0.4597259729974883,0,0.3,1000000,15000,300,100
0.44446718122704837,0,0.3,1000000,15000,300,1000
0.3853384818067702,0,0.3,1000000,15000,300,5000
0.46113734508070936,1000,0.3,1000000,15000,300,0
0.45939355062631615,1000,0.3,1000000,15000,300,100
0.4441563721670323,1000,0.3,1000000,15000,300,1000
0.3850948588896964,1000,0.3,1000000,15000,300,5000
0.4313005452289674,100000,0.3,1000000,15000,300,0
0.4297515697194952,100000,0.3,1000000,15000,300,100
0.41619598092484694,100000,0.3,1000000,15000,300,1000
0.36335547662993006,100000,0.3,1000000,15000,300,5000
0.39597774627806775,250000,0.3,1000000,15000,300,0
0.39464602977172225,250000,0.3,1000000,15000,300,100
0.3829714550774594,250000,0.3,1000000,15000,300,1000
0.3371474801712469,250000,0.3,1000000,15000,300,5000
0.35437924160063544,500000,0.3,1000000,15000,300,0
0.3532829108756509,500000,0.3,1000000,15000,300,100
0.34365813759947794,500000,0.3,1000000,15000,300,1000
0.30557882094364847,500000,0.3,1000000,15000,300,5000
0.3050534275456009,1000000,0.3,1000000,15000,300,0
0.3042069049391161,1000000,0.3,1000000,15000,300,100
0.2967627901636683,1000000,0.3,1000000,15000,300,1000
0.2670382052915872,1000000,0.3,1000000,15000,300,5000
0.40524403449175206,0,0.5,0,15000,300,0
0.4038542369244089,0,0.5,0,15000,300,100
0.3916427438063753,0,0.5,0,15000,300,1000
0.3432562408541147,0,0.5,0,15000,300,5000
0.40497067812764775,1000,0.5,0,15000,300,0
0.40358215070567344,1000,0.5,0,15000,300,100
0.39138409177985073,1000,0.5,0,15000,300,1000
0.3430476309838793,1000,0.5,0,15000,300,5000
0.3802680254612012,100000,0.5,0,15000,300,0
0.37901403004839773,100000,0.5,0,15000,300,100
0.3679860816570621,100000,0.5,0,15000,300,1000
0.32408951120908625,100000,0.5,0,15000,300,5000
0.35014145038506334,250000,0.5,0,15000,300,0
0.34904260311604807,250000,0.5,0,15000,300,100
0.33936703529996115,250000,0.5,0,15000,300,1000
0.3006575326231267,250000,0.5,0,15000,300,5000
0.31327797661182416,500000,0.5,0,15000,300,0
0.31235624268696555,500000,0.5,0,15000,300,100
0.3042305368335738,500000,0.5,0,15000,300,1000
0.27152809264784744,500000,0.5,0,15000,300,5000
0.26751183028359027,1000000,0.5,0,15000,300,0
0.2667909536751493,1000000,0.5,0,15000,300,100
0.2604266199643161,1000000,0.5,0,15000,300,1000
0.2346280816923252,1000000,0.5,0,15000,300,5000
0.4052310783441881,0,0.5,1000,15000,300,0
0.4038412070848446,0,0.5,1000,15000,300,100
0.3916303674336351,0,0.5,1000,15000,300,1000
0.34324619014390767,0,0.5,1000,15000,300,5000
0.40495745703529223,1000,0.5,1000,15000,300,0
0.4035691381159542,1000,0.5,1000,15000,300,100
0.3913715583295245,1000,0.5,1000,15000,300,1000
0.34303766381952094,1000,0.5,1000,15000,300,5000
0.38025615583594397,100000,0.5,1000,15000,300,0
0.37900236394006764,100000,0.5,1000,15000,300,100
0.36797489762634855,100000,0.5,1000,15000,300,1000
0.3240805145725859,100000,0.5,1000,15000,300,5000
0.3501312999586217,250000,0.5,1000,15000,300,0
0.34903246039951097,250000,0.5,1000,15000,300,100
0.3393573611014205,250000,0.5,1000,15000,300,1000
0.30064964452121196,250000,0.5,1000,15000,300,5000
0.3132697304631945,500000,0.5,1000,15000,300,0
0.3123481061337943,500000,0.5,1000,15000,300,100
0.30422270430095777,500000,0.5,1000,15000,300,1000
0.2715214036461796,500000,0.5,1000,15000,300,5000
0.2675057712637758,1000000,0.5,1000,15000,300,0
0.26678499446088494,1000000,0.5,1000,15000,300,100
0.26042094749839956,1000000,0.5,1000,15000,300,1000
0.23462334346065297,1000000,0.5,1000,15000,300,5000
0.40393448016841144,0,0.5,100000,15000,300,0
0.4025519377999036,0,0.5,100000,15000,300,100
0.3904052461710846,0,0.5,100000,15000,300,1000
0.34227062502280614,0,0.5,100000,15000,300,5000
0.4036625502156716,1000,0.5,100000,15000,300,0
0.40228146514281277,1000,0.5,100000,15000,300,100
0.3901479421378396,1000,0.5,100000,15000,300,1000
0.342063253433384,1000,0.5,100000,15000,300,5000
0.3790971273991149,100000,0.5,100000,15000,300,0
0.37784979927602075,100000,0.5,100000,15000,300,100
0.3668792427351559,100000,0.5,100000,15000,300,1000
0.32320759497877566,100000,0.5,100000,15000,300,5000
0.3491320173573776,250000,0.5,100000,15000,300,0
0.34803879887781064,250000,0.5,100000,15000,300,100
0.3384128291404937,250000,0.5,100000,15000,300,1000
0.2998982795680763,250000,0.5,100000,15000,300,5000
0.31245690596468695,500000,0.5,100000,15000,300,0
0.3115398448452026,500000,0.5,100000,15000,300,100
0.30345485788464815,500000,0.5,100000,15000,300,1000
0.2709130210238675,500000,0.5,100000,15000,300,5000
0.26690989396557113,1000000,0.5,100000,15000,300,0
0.2661925752618886,1000000,0.5,100000,15000,300,100
0.25985909543003144,1000000,0.5,100000,15000,300,1000
0.23418310915748927,1000000,0.5,100000,15000,300,5000
0.40198795882215915,0,0.5,250000,15000,300,0
0.4006163981051344,0,0.5,250000,15000,300,100
0.38856620485305815,0,0.5,250000,15000,300,1000
0.34080718391491543,0,0.5,250000,15000,300,5000
0.40171826172103253,1000,0.5,250000,15000,300,0
0.4003482181312862,1000,0.5,250000,15000,300,100
0.38831113920789706,1000,0.5,250000,15000,300,1000
0.3406008866100645,1000,0.5,250000,15000,300,5000
0.37735745142345817,100000,0.5,250000,15000,300,0
0.3761198423911723,100000,0.5,250000,15000,300,100
0.3652350911816538,100000,0.5,250000,15000,300,1000
0.32189607642679624,100000,0.5,250000,15000,300,5000
0.3476329589186737,250000,0.5,250000,15000,300,0
0.3465480218088839,250000,0.5,250000,15000,300,100
0.3369959775469324,250000,0.5,250000,15000,300,1000
0.29877079959604075,250000,0.5,250000,15000,300,5000
0.3112385187499183,500000,0.5,250000,15000,300,0
0.31032834157826433,500000,0.5,250000,15000,300,100
0.3023039972979572,500000,0.5,250000,15000,300,1000
0.27000119781958204,500000,0.5,250000,15000,300,5000
0.2660179033096179,1000000,0.5,250000,15000,300,0
0.2653058151958187,1000000,0.5,250000,15000,300,100
0.25901824073637725,1000000,0.5,250000,15000,300,1000
0.23352460826076038,1000000,0.5,250000,15000,300,5000
0.3987886993770142,0,0.5,500000,15000,300,0
0.3974353904877718,0,0.5,500000,15000,300,100
0.3855446540978845,0,0.5,500000,15000,300,1000
0.3384068070363891,0,0.5,500000,15000,300,5000
0.3985227640018486,1000,0.5,500000,15000,300,0
0.3971709662508871,1000,0.5,500000,15000,300,100
0.3852931436615027,1000,0.5,500000,15000,300,1000
0.3382031254158056,1000,0.5,500000,15000,300,5000
0.3744996040710096,100000,0.5,500000,15000,300,0
0.37327811453933896,100000,0.5,500000,15000,300,100
0.36253467964032576,100000,0.5,500000,15000,300,1000
0.3197510946686868,100000,0.5,500000,15000,300,5000
0.3451716943213509,250000,0.5,500000,15000,300,0
0.344100670977083,250000,0.5,500000,15000,300,100
0.3346703612296712,250000,0.5,500000,15000,300,1000
0.2969242888813433,250000,0.5,500000,15000,300,5000
0.3092400972188653,500000,0.5,500000,15000,300,0
0.30834137175797005,500000,0.5,500000,15000,300,100
0.30041690609981464,500000,0.5,500000,15000,300,1000
0.2685089934354329,500000,0.5,500000,15000,300,5000
0.26455747372707294,1000000,0.5,500000,15000,300,0
0.2638540378991602,1000000,0.5,500000,15000,300,100
0.25764201380823326,1000000,0.5,500000,15000,300,1000
0.23244928247271332,1000000,0.5,500000,15000,300,5000
0.3925493223906346,0,0.5,1000000,15000,300,0
0.39123180662966917,0,0.5,1000000,15000,300,100
0.37965430628270547,0,0.5,1000000,15000,300,1000
0.33373395891638635,0,0.5,1000000,15000,300,5000
0.39229081943692135,1000,0.5,1000000,15000,300,0
0.39097482084185514,1000,0.5,1000000,15000,300,100
0.37940978124828695,1000,0.5,1000000,15000,300,1000
0.33353652158286556,1000,0.5,1000000,15000,300,5000
0.36892890638257203,100000,0.5,1000000,15000,300,0
0.367739185346935,100000,0.5,1000000,15000,300,100
0.3572735097712418,100000,0.5,1000000,15000,300,1000
0.3155763032890459,100000,0.5,1000000,15000,300,5000
0.34037833835353287,250000,0.5,1000000,15000,300,0
0.3393346703071716,250000,0.5,1000000,15000,300,100
0.3301431078837919,250000,0.5,1000000,15000,300,1000
0.29333548148394045,250000,0.5,1000000,15000,300,5000
0.30535406245604607,500000,0.5,1000000,15000,300,0
0.3044775998614474,500000,0.5,1000000,15000,300,100
0.29674869758907885,500000,0.5,1000000,15000,300,1000
0.2656138555756833,500000,0.5,1000000,15000,300,5000
0.2617249451653292,1000000,0.5,1000000,15000,300,0
0.2610382051159778,1000000,0.5,1000000,15000,300,100
0.25497419343222816,1000000,0.5,1000000,15000,300,1000
0.2303701507494611,1000000,0.5,1000000,15000,300,5000
0.34504062596893736,0,0.7,0,15000,300,0
0.3439569021345536,0,0.7,0,15000,300,100
0.33440908733618113,0,0.7,0,15000,300,1000
0.2961015361629999,0,0.7,0,15000,300,5000
0.34482362388201404,1000,0.7,0,15000,300,0
0.34374090412436037,1000,0.7,0,15000,300,100
0.3342025178137237,1000,0.7,0,15000,300,1000
0.29593354551782425,1000,0.7,0,15000,300,5000
0.3250803485880557,100000,0.7,0,15000,300,0
0.32409404569828737,100000,0.7,0,15000,300,100
0.31539759840709647,100000,0.7,0,15000,300,1000
0.28036759673107603,100000,0.7,0,15000,300,5000
0.3006120499572464,250000,0.7,0,15000,300,0
0.29973899771161966,250000,0.7,0,15000,300,100
0.292033092529299,250000,0.7,0,15000,300,1000
0.26085560439303446,250000,0.7,0,15000,300,5000
0.2700079052318283,500000,0.7,0,15000,300,0
0.269267408441893,500000,0.7,0,15000,300,100
0.2627248068639839,500000,0.7,0,15000,300,1000
0.23611693037231266,500000,0.7,0,15000,300,5000
0.23087730005235982,1000000,0.7,0,15000,300,0
0.23029238608029198,1000000,0.7,0,15000,300,100
0.22511768982318744,1000000,0.7,0,15000,300,1000
0.20394044145072107,1000000,0.7,0,15000,300,5000
0.34503029506896604,0,0.7,1000,15000,300,0
0.3439467135358234,0,0.7,1000,15000,300,100
0.3343992068101082,0,0.7,1000,15000,300,1000
0.2960940827080672,0,0.7,1000,15000,300,5000
0.3448132729785021,1000,0.7,1000,15000,300,0
0.34373058556480574,1000,0.7,1000,15000,300,100
0.33419262155863116,1000,0.7,1000,15000,300,1000
0.29592500483382417,1000,0.7,1000,15000,300,5000
0.32507088912492166,100000,0.7,1000,15000,300,0
0.32408463456190023,100000,0.7,1000,15000,300,100
0.3153885178302317,100000,0.7,1000,15000,300,1000
0.28036008679202445,100000,0.7,1000,15000,300,5000
0.30060377559034923,250000,0.7,1000,15000,300,0
0.2997306725289237,250000,0.7,1000,15000,300,100
0.29202513339568636,250000,0.7,1000,15000,300,1000
0.26084897067379625,250000,0.7,1000,15000,300,5000
0.27000093664408803,500000,0.7,1000,15000,300,0
0.26926052237866316,500000,0.7,1000,15000,300,100
0.26271808778916467,500000,0.7,1000,15000,300,1000
0.2361113565976814,500000,0.7,1000,15000,300,5000
0.2308719309480327,1000000,0.7,1000,15000,300,0
0.2302870423812848,1000000,0.7,1000,15000,300,100
0.22511258524351546,1000000,0.7,1000,15000,300,1000
0.20393612321117624,1000000,0.7,1000,15000,300,5000
0.3440078249826708,0,0.7,100000,15000,300,0
0.3429287631596726,0,0.7,100000,15000,300,100
0.33342261357437963,0,0.7,100000,15000,300,1000
0.2952771779209076,0,0.7,100000,15000,300,5000
0.34379175772984183,1000,0.7,100000,15000,300,0
0.3427137767137598,1000,0.7,100000,15000,300,100
0.3332169781672027,1000,0.7,100000,15000,300,1000
0.2951110917579287,1000,0.7,100000,15000,300,5000
0.32414128307573337,100000,0.7,100000,15000,300,0
0.3231592731637647,100000,0.7,100000,15000,300,100
0.31450015108662444,100000,0.7,100000,15000,300,1000
0.2796185520903251,100000,0.7,100000,15000,300,5000
0.2997836516333145,250000,0.7,100000,15000,300,0
0.29891434581060816,250000,0.7,100000,15000,300,100
0.29124108098492896,250000,0.7,100000,15000,300,1000
0.2601934773304989,250000,0.7,100000,15000,300,5000
0.26931194233057737,500000,0.7,100000,15000,300,0
0.268574581506096,500000,0.7,100000,15000,300,100
0.26205903733552854,500000,0.7,100000,15000,300,1000
0.23555982620811927,500000,0.7,100000,15000,300,5000
0.23034125529074945,1000000,0.7,100000,15000,300,0
0.22975872279469692,1000000,0.7,100000,15000,300,100
0.22460480092576277,1000000,0.7,100000,15000,300,1000
0.203511273616759,1000000,0.7,100000,15000,300,5000
0.3424697828812121,0,0.7,250000,15000,300,0
0.34139775792384053,0,0.7,250000,15000,300,100
0.33195377684029,0,0.7,250000,15000,300,1000
0.2940569501300155,0,0.7,250000,15000,300,5000
0.3422552379337627,1000,0.7,250000,15000,300,0
0.3411842814431908,1000,0.7,250000,15000,300,100
0.3317496386732978,1000,0.7,250000,15000,300,1000
0.2938889204816139,1000,0.7,250000,15000,300,5000
0.3227431919543805,100000,0.7,250000,15000,300,0
0.3217674394702333,100000,0.7,250000,15000,300,100
0.31316418348404573,100000,0.7,250000,15000,300,1000
0.27850421149432975,100000,0.7,250000,15000,300,5000
0.29855084055479214,250000,0.7,250000,15000,300,0
0.2976868364045475,250000,0.7,250000,15000,300,100
0.29006218103551584,250000,0.7,250000,15000,300,1000
0.2592086599526945,250000,0.7,250000,15000,300,5000
0.26827659969644374,500000,0.7,250000,15000,300,0
0.26754376036629474,500000,0.7,250000,15000,300,100
0.26106865915775984,500000,0.7,250000,15000,300,1000
0.23473140385419022,500000,0.7,250000,15000,300,5000
0.22954443846818293,1000000,0.7,250000,15000,300,0
0.22896542314942742,1000000,0.7,250000,15000,300,100
0.22384245112289092,1000000,0.7,250000,15000,300,1000
0.2028738436303002,1000000,0.7,250000,15000,300,5000
0.33993409749226594,0,0.7,500000,15000,300,0
0.33887379911980114,0,0.7,500000,15000,300,100
0.3295328205334344,0,0.7,500000,15000,300,1000
0.29204303092358697,0,0.7,500000,15000,300,5000
0.3397220071477396,1000,0.7,500000,15000,300,0
