coszen,rho,rds,dust,algae,BBA
0.45,400,300,20000000,1000000,0.7793457504
0.45,400,300,20000000,15000000,0.779345725
0.45,400,300,20000000,20000000,0.779345716
0.45,400,500,0,0,0.6817893949
0.45,400,500,0,10000,0.6789821437
0.45,400,500,0,50000,0.6683244082
0.45,400,500,0,100000,0.6561230471
0.45,400,500,0,1000000,0.5313668226
0.45,400,500,0,15000000,0.3106467948
0.45,400,500,0,20000000,0.2973830021
0.45,400,500,10000,0,0.6816040647
0.45,400,500,10000,10000,0.6787986542
0.45,400,500,10000,50000,0.6681476483
0.45,400,500,10000,100000,0.6559535266
0.45,400,500,10000,1000000,0.5312529165
0.45,400,500,10000,15000000,0.3105930003
0.45,400,500,10000,20000000,0.297331389
0.45,400,500,50000,0,0.6808639153
0.45,400,500,50000,10000,0.6780658477
0.45,400,500,50000,50000,0.6674416895
0.45,400,500,50000,100000,0.6552764549
0.45,400,500,50000,1000000,0.5307978904
0.45,400,500,50000,15000000,0.3103781251
0.45,400,500,50000,20000000,0.2971252311
0.45,400,500,100000,0,0.6799413561
0.45,400,500,100000,10000,0.677152422
0.45,400,500,100000,50000,0.6665616654
0.45,400,500,100000,100000,0.6544323806
0.45,400,500,100000,1000000,0.5302304509
0.45,400,500,100000,15000000,0.3101102104
0.45,400,500,100000,20000000,0.2968681942
0.45,400,500,1000000,0,0.6638185187
0.45,400,500,1000000,10000,0.6611858525
0.45,400,500,1000000,50000,0.6511676994
0.45,400,500,1000000,100000,0.6396566299
0.45,400,500,1000000,1000000,0.5202649949
0.45,400,500,1000000,15000000,0.3054131404
0.45,400,500,1000000,20000000,0.2923634052
0.45,400,500,15000000,0,0.4924976832
0.45,400,500,15000000,10000,0.4911855929
0.45,400,500,15000000,50000,0.486099072
0.45,400,500,15000000,100000,0.4800775379
0.45,400,500,15000000,1000000,0.408794469
0.45,400,500,15000000,15000000,0.2538990433
0.45,400,500,15000000,20000000,0.2431688962
0.45,400,500,20000000,0,0.4537114906
0.45,400,500,20000000,10000,0.4526274448
0.45,400,500,20000000,50000,0.4484108461
0.45,400,500,20000000,100000,0.4433913681
0.45,400,500,20000000,1000000,0.3822152577
0.45,400,500,20000000,15000000,0.241932406
0.45,400,500,20000000,20000000,0.2318048344
0.45,400,700,0,0,0.6399714747
0.45,400,700,0,10000,0.6372199875
0.45,400,700,0,50000,0.6267437391
0.45,400,700,0,100000,0.6147058676
0.45,400,700,0,1000000,0.4920633427
0.45,400,700,0,15000000,0.2837778007
0.45,400,700,0,20000000,0.271969322
0.45,400,700,10000,0,0.639793275
0.45,400,700,10000,10000,0.6370434925
0.45,400,700,10000,50000,0.6265735476
0.45,400,700,10000,100000,0.6145425705
0.45,400,700,10000,1000000,0.4919545584
0.45,400,700,10000,15000000,0.2837276938
0.45,400,700,10000,20000000,0.2719212676
0.45,400,700,50000,0,0.6390816094
0.45,400,700,50000,10000,0.636338629
0.45,400,700,50000,50000,0.6258938388
0.45,400,700,50000,100000,0.613890378
0.45,400,700,50000,1000000,0.4915200342
0.45,400,700,50000,15000000,0.2835275917
0.45,400,700,50000,20000000,0.2717293667
0.45,400,700,100000,0,0.6381945682
0.45,400,700,100000,10000,0.6354600536
0.45,400,700,100000,50000,0.6250465742
0.45,400,700,100000,100000,0.6130773708
0.45,400,700,100000,1000000,0.4909782537
0.45,400,700,100000,15000000,0.2832781936
0.45,400,700,100000,20000000,0.2714902012
0.45,400,700,1000000,0,0.6226948411
0.45,400,700,1000000,10000,0.620105986
0.45,400,700,1000000,50000,0.6102319279
0.45,400,700,1000000,100000,0.5988541608
0.45,400,700,1000000,1000000,0.4814792657
0.45,400,700,1000000,15000000,0.2789223193
0.45,400,700,1000000,20000000,0.2673149663
0.45,400,700,15000000,0,0.4586370538
0.45,400,700,15000000,10000,0.4573368536
0.45,400,700,15000000,50000,0.4523003108
0.45,400,700,15000000,100000,0.4463468673
0.45,400,700,15000000,1000000,0.3768424442
0.45,400,700,15000000,15000000,0.2326369457
0.45,400,700,15000000,20000000,0.2231657973
0.45,400,700,20000000,0,0.4219510087
0.45,400,700,20000000,10000,0.4208811761
0.45,400,700,20000000,50000,0.4167237311
0.45,400,700,20000000,100000,0.4117830759
0.45,400,700,20000000,1000000,0.352391269
0.45,400,700,20000000,15000000,0.2222591747
0.45,400,700,20000000,20000000,0.213326154
0.45,400,1000,0,0,0.5903954849
0.45,400,1000,0,10000,0.5877441884
0.45,400,1000,0,50000,0.5776457965
0.45,400,1000,0,100000,0.5660434127
0.45,400,1000,0,1000000,0.4493480976
0.45,400,1000,0,15000000,0.2560029131
0.45,400,1000,0,20000000,0.2455374336
0.45,400,1000,10000,0,0.5902285577
0.45,400,1000,10000,10000,0.587578883
0.45,400,1000,10000,50000,0.5774865063
0.45,400,1000,10000,100000,0.5658907225
0.45,400,1000,10000,1000000,0.4492467323
0.45,400,1000,10000,15000000,0.2559574194
0.45,400,1000,10000,20000000,0.245493922
0.45,400,1000,50000,0,0.5895620165
0.45,400,1000,50000,10000,0.5869188131
0.45,400,1000,50000,50000,0.5768504409
0.45,400,1000,50000,100000,0.5652809979
0.45,400,1000,50000,1000000,0.4488419533
0.45,400,1000,50000,15000000,0.2557758529
0.45,400,1000,50000,20000000,0.2453202739
0.45,400,1000,100000,0,0.5887314543
0.45,400,1000,100000,10000,0.5860963051
0.45,400,1000,100000,50000,0.5760578119
0.45,400,1000,100000,100000,0.5645211621
0.45,400,1000,100000,1000000,0.4483375052
0.45,400,1000,100000,15000000,0.2555498057
0.45,400,1000,100000,20000000,0.2451041031
0.45,400,1000,1000000,0,0.5742558719
0.45,400,1000,1000000,10000,0.5717593464
0.45,400,1000,1000000,50000,0.5622356698
0.45,400,1000,1000000,100000,0.5512651249
0.45,400,1000,1000000,1000000,0.4395326682
0.45,400,1000,1000000,15000000,0.2516420944
0.45,400,1000,1000000,20000000,0.241370115
0.45,400,1000,15000000,0,0.4228503376
0.45,400,1000,15000000,10000,0.4215934893
0.45,400,1000,15000000,50000,0.4167292807
0.45,400,1000,15000000,100000,0.4109892324
0.45,400,1000,15000000,1000000,0.3448592177
0.45,400,1000,15000000,15000000,0.2124007332
0.45,400,1000,15000000,20000000,0.2041003738
0.45,400,1000,20000000,0,0.3893522224
0.45,400,1000,20000000,10000,0.3883205972
0.45,400,1000,20000000,50000,0.3843154972
0.45,400,1000,20000000,100000,0.3795641616
0.45,400,1000,20000000,1000000,0.3231766831
0.45,400,1000,20000000,15000000,0.2039655905
0.45,400,1000,20000000,20000000,0.196136804
0.45,400,1500,0,0,0.529558421
0.45,400,1500,0,10000,0.5270916563
0.45,400,1500,0,50000,0.5177226751
0.45,400,1500,0,100000,0.5070133606
0.45,400,1500,0,1000000,0.4016038916
0.45,400,1500,0,15000000,0.2256514175
0.45,400,1500,0,20000000,0.2164371207
0.45,400,1500,10000,0,0.5294075197
0.45,400,1500,10000,10000,0.5269422827
0.45,400,1500,10000,50000,0.5175789148
0.45,400,1500,10000,100000,0.506875643
0.45,400,1500,10000,1000000,0.4015092909
0.45,400,1500,10000,15000000,0.2256093145
0.45,400,1500,10000,20000000,0.2163970919
0.45,400,1500,50000,0,0.5288053362
0.45,400,1500,50000,10000,0.5263461931
0.45,400,1500,50000,50000,0.5170052201
0.45,400,1500,50000,100000,0.50632606
0.45,400,1500,50000,1000000,0.401131915
0.45,400,1500,50000,15000000,0.2254416661
0.45,400,1500,50000,20000000,0.2162377261
0.45,400,1500,100000,0,0.5280557721
0.45,400,1500,100000,10000,0.5256042096
0.45,400,1500,100000,50000,0.5162910984
0.45,400,1500,100000,100000,0.5056419454
0.45,400,1500,100000,1000000,0.400662476
0.45,400,1500,100000,15000000,0.2252337961
0.45,400,1500,100000,20000000,0.2160401769
0.45,400,1500,1000000,0,0.5151109304
0.45,400,1500,1000000,10000,0.5127891971
0.45,400,1500,1000000,50000,0.5039539731
0.45,400,1500,1000000,100000,0.4938211698
0.45,400,1500,1000000,1000000,0.3925987044
0.45,400,1500,1000000,15000000,0.2217687917
0.45,400,1500,1000000,20000000,0.2127550118
0.45,400,1500,15000000,0,0.3830357078
0.45,400,1500,15000000,10000,0.3818584795
0.45,400,1500,15000000,50000,0.3773075416
0.45,400,1500,15000000,100000,0.3719479544
0.45,400,1500,15000000,1000000,0.3109797215
0.45,400,1500,15000000,15000000,0.1917703682
0.45,400,1500,15000000,20000000,0.1846119071
0.45,400,1500,20000000,0,0.3540301571
0.45,400,1500,20000000,10000,0.3530637881
0.45,400,1500,20000000,50000,0.34931605
0.45,400,1500,20000000,100000,0.3448784346
0.45,400,1500,20000000,1000000,0.292853242
0.45,400,1500,20000000,15000000,0.1857726193
0.45,400,1500,20000000,20000000,0.1790128706
0.45,500,200,0,0,0.7980872789
0.45,500,200,0,10000,0.7980872789
0.45,500,200,0,50000,0.7980872786
0.45,500,200,0,100000,0.7980872782
0.45,500,200,0,1000000,0.7980872714
0.45,500,200,0,15000000,0.7980871665
0.45,500,200,0,20000000,0.7980871291
0.45,500,200,10000,0,0.7980872789
0.45,500,200,10000,10000,0.7980872788
0.45,500,200,10000,50000,0.7980872785
0.45,500,200,10000,100000,0.7980872782
0.45,500,200,10000,1000000,0.7980872714
0.45,500,200,10000,15000000,0.7980871665
0.45,500,200,10000,20000000,0.7980871291
0.45,500,200,50000,0,0.7980872789
0.45,500,200,50000,10000,0.7980872788
0.45,500,200,50000,50000,0.7980872785
0.45,500,200,50000,100000,0.7980872782
0.45,500,200,50000,1000000,0.7980872714
0.45,500,200,50000,15000000,0.7980871665
0.45,500,200,50000,20000000,0.798087129
0.45,500,200,100000,0,0.7980872789
0.45,500,200,100000,10000,0.7980872788
0.45,500,200,100000,50000,0.7980872785
0.45,500,200,100000,100000,0.7980872782
0.45,500,200,100000,1000000,0.7980872714
0.45,500,200,100000,15000000,0.7980871665
0.45,500,200,100000,20000000,0.798087129
0.45,500,200,1000000,0,0.7980872787
0.45,500,200,1000000,10000,0.7980872786
0.45,500,200,1000000,50000,0.7980872783
0.45,500,200,1000000,100000,0.798087278
0.45,500,200,1000000,1000000,0.7980872712
0.45,500,200,1000000,15000000,0.7980871663
0.45,500,200,1000000,20000000,0.7980871288
0.45,500,200,15000000,0,0.7980872757
0.45,500,200,15000000,10000,0.7980872757
0.45,500,200,15000000,50000,0.7980872754
0.45,500,200,15000000,100000,0.798087275
0.45,500,200,15000000,1000000,0.7980872682
0.45,500,200,15000000,15000000,0.7980871633
0.45,500,200,15000000,20000000,0.7980871259
0.45,500,200,20000000,0,0.7980872747
0.45,500,200,20000000,10000,0.7980872746
0.45,500,200,20000000,50000,0.7980872743
0.45,500,200,20000000,100000,0.7980872739
0.45,500,200,20000000,1000000,0.7980872672
0.45,500,200,20000000,15000000,0.7980871623
0.45,500,200,20000000,20000000,0.7980871248
0.45,500,300,0,0,0.7793457533
0.45,500,300,0,10000,0.7793457532
0.45,500,300,0,50000,0.7793457532
0.45,500,300,0,100000,0.7793457531
0.45,500,300,0,1000000,0.7793457515
0.45,500,300,0,15000000,0.7793457261
0.45,500,300,0,20000000,0.779345717
0.45,500,300,10000,0,0.7793457533
0.45,500,300,10000,10000,0.7793457532
0.45,500,300,10000,50000,0.7793457532
0.45,500,300,10000,100000,0.7793457531
0.45,500,300,10000,1000000,0.7793457515
0.45,500,300,10000,15000000,0.7793457261
0.45,500,300,10000,20000000,0.779345717
0.45,500,300,50000,0,0.7793457533
0.45,500,300,50000,10000,0.7793457532
0.45,500,300,50000,50000,0.7793457532
0.45,500,300,50000,100000,0.7793457531
0.45,500,300,50000,1000000,0.7793457514
0.45,500,300,50000,15000000,0.7793457261
0.45,500,300,50000,20000000,0.779345717
0.45,500,300,100000,0,0.7793457533
0.45,500,300,100000,10000,0.7793457532
0.45,500,300,100000,50000,0.7793457532
0.45,500,300,100000,100000,0.7793457531
0.45,500,300,100000,1000000,0.7793457514
0.45,500,300,100000,15000000,0.7793457261
0.45,500,300,100000,20000000,0.779345717
0.45,500,300,1000000,0,0.7793457532
0.45,500,300,1000000,10000,0.7793457532
0.45,500,300,1000000,50000,0.7793457531
0.45,500,300,1000000,100000,0.779345753
0.45,500,300,1000000,1000000,0.7793457514
0.45,500,300,1000000,15000000,0.779345726
0.45,500,300,1000000,20000000,0.7793457169
0.45,500,300,15000000,0,0.7793457525
0.45,500,300,15000000,10000,0.7793457525
0.45,500,300,15000000,50000,0.7793457524
0.45,500,300,15000000,100000,0.7793457523
0.45,500,300,15000000,1000000,0.7793457507
0.45,500,300,15000000,15000000,0.7793457253
0.45,500,300,15000000,20000000,0.7793457162
0.45,500,300,20000000,0,0.7793457522
0.45,500,300,20000000,10000,0.7793457522
0.45,500,300,20000000,50000,0.7793457521
0.45,500,300,20000000,100000,0.7793457521
0.45,500,300,20000000,1000000,0.7793457504
0.45,500,300,20000000,15000000,0.779345725
0.45,500,300,20000000,20000000,0.779345716
0.45,500,500,0,0,0.6972092335
0.45,500,500,0,10000,0.6936857963
0.45,500,500,0,50000,0.6805252205
0.45,500,500,0,100000,0.6658161705
0.45,500,500,0,1000000,0.5269432422
0.45,500,500,0,15000000,0.3084039596
0.45,500,500,0,20000000,0.2963355019
0.45,500,500,10000,0,0.6969781816
0.45,500,500,10000,10000,0.6934578127
0.45,500,500,10000,50000,0.6803080636
0.45,500,500,10000,100000,0.665610069
0.45,500,500,10000,1000000,0.5268113239
0.45,500,500,10000,15000000,0.3083407159
0.45,500,500,10000,20000000,0.296274419
0.45,500,500,50000,0,0.6960558579
0.45,500,500,50000,10000,0.6925477144
0.45,500,500,50000,50000,0.6794411149
0.45,500,500,50000,100000,0.6647871962
0.45,500,500,50000,1000000,0.5262844875
0.45,500,500,50000,15000000,0.3080881682
0.45,500,500,50000,20000000,0.2960305037
0.45,500,500,100000,0,0.6949071723
0.45,500,500,100000,10000,0.6914142048
0.45,500,500,100000,50000,0.6783611904
0.45,500,500,100000,100000,0.6637620411
0.45,500,500,100000,1000000,0.5256278182
0.45,500,500,100000,15000000,0.3077734406
0.45,500,500,100000,20000000,0.295726543
0.45,500,500,1000000,0,0.674997717
0.45,500,500,1000000,10000,0.6717591964
0.45,500,500,1000000,50000,0.6596082897
0.45,500,500,1000000,100000,0.645936855
0.45,500,500,1000000,1000000,0.5141527484
0.45,500,500,1000000,15000000,0.3022840056
0.45,500,500,1000000,20000000,0.2904265079
0.45,500,500,15000000,0,0.478984144
0.45,500,500,15000000,10000,0.4775729053
0.45,500,500,15000000,50000,0.4721217706
0.45,500,500,15000000,100000,0.4657073165
0.45,500,500,15000000,1000000,0.3925081727
0.45,500,500,15000000,15000000,0.2453744026
0.45,500,500,15000000,20000000,0.2356873358
0.45,500,500,20000000,0,0.4378357145
0.45,500,500,20000000,10000,0.4366953868
0.45,500,500,20000000,50000,0.4322723891
0.45,500,500,20000000,100000,0.4270325251
0.45,500,500,20000000,1000000,0.3652146901
0.45,500,500,20000000,15000000,0.233005138
0.45,500,500,20000000,20000000,0.2238519753
0.45,500,700,0,0,0.6589995905
0.45,500,700,0,10000,0.6555202991
0.45,500,700,0,50000,0.6424527441
0.45,500,700,0,100000,0.6277488781
0.45,500,700,0,1000000,0.4892429612
0.45,500,700,0,15000000,0.2824468955
0.45,500,700,0,20000000,0.2718639256
0.45,500,700,10000,0,0.6587748332
0.45,500,700,10000,10000,0.6552983181
0.45,500,700,10000,50000,0.6422407603
0.45,500,700,10000,100000,0.6275473967
0.45,500,700,10000,1000000,0.4891153549
0.45,500,700,10000,15000000,0.2823872753
0.45,500,700,10000,20000000,0.2718062961
0.45,500,700,50000,0,0.6578775728
0.45,500,700,50000,10000,0.6544121268
0.45,500,700,50000,50000,0.6413944341
0.45,500,700,50000,100000,0.6267429596
0.45,500,700,50000,1000000,0.4886057773
0.45,500,700,50000,15000000,0.2821492372
0.45,500,700,50000,20000000,0.2715762109
0.45,500,700,100000,0,0.6567599601
0.45,500,700,100000,10000,0.6533082703
0.45,500,700,100000,50000,0.6403401326
0.45,500,700,100000,100000,0.6257407494
0.45,500,700,100000,1000000,0.4879707054
0.45,500,700,100000,15000000,0.2818526815
0.45,500,700,100000,20000000,0.2712895732
0.45,500,700,1000000,0,0.6373663995
0.45,500,700,1000000,10000,0.634147934
0.45,500,700,1000000,50000,0.6220221068
0.45,500,700,1000000,100000,0.6083116687
0.45,500,700,1000000,1000000,0.4768882505
0.45,500,700,1000000,15000000,0.2766958437
0.45,500,700,1000000,20000000,0.2663069772
0.45,500,700,15000000,0,0.4466541399
0.45,500,700,15000000,10000,0.4452403573
0.45,500,700,15000000,50000,0.439785638
0.45,500,700,15000000,100000,0.4333806132
0.45,500,700,15000000,1000000,0.3615270366
0.45,500,700,15000000,15000000,0.2249336127
0.45,500,700,15000000,20000000,0.2164927181
0.45,500,700,20000000,0,0.4074118386
0.45,500,700,20000000,10000,0.4062775758
0.45,500,700,20000000,50000,0.4018835035
0.45,500,700,20000000,100000,0.3966893104
0.45,500,700,20000000,1000000,0.3364023616
0.45,500,700,20000000,15000000,0.2141916279
0.45,500,700,20000000,20000000,0.2062100603
0.45,500,1000,0,0,0.6129226749
0.45,500,1000,0,10000,0.609533163
0.45,500,1000,0,50000,0.5967716968
0.45,500,1000,0,100000,0.5823755636
0.45,500,1000,0,1000000,0.4481535077
0.45,500,1000,0,15000000,0.2555886666
0.45,500,1000,0,20000000,0.246364318
0.45,500,1000,10000,0,0.612708989
0.45,500,1000,10000,10000,0.6093220719
0.45,500,1000,10000,50000,0.5965700497
0.45,500,1000,10000,100000,0.58218398
0.45,500,1000,10000,1000000,0.4480334175
0.45,500,1000,10000,15000000,0.2555342461
0.45,500,1000,10000,20000000,0.2463117671
0.45,500,1000,50000,0,0.6118559935
0.45,500,1000,50000,10000,0.6084794247
0.45,500,1000,50000,50000,0.5957650701
0.45,500,1000,50000,100000,0.581419145
0.45,500,1000,50000,1000000,0.4475539571
0.45,500,1000,50000,15000000,0.2553170712
0.45,500,1000,50000,20000000,0.2461020596
0.45,500,1000,100000,0,0.6107936631
0.45,500,1000,100000,10000,0.6074299609
0.45,500,1000,100000,50000,0.5947624481
0.45,500,1000,100000,100000,0.5804664597
0.45,500,1000,100000,1000000,0.446956648
0.45,500,1000,100000,15000000,0.2550467357
0.45,500,1000,100000,20000000,0.2458410332
0.45,500,1000,1000000,0,0.5923825031
0.45,500,1000,1000000,10000,0.5892379882
0.45,500,1000,1000000,50000,0.5773698551
0.45,500,1000,1000000,100000,0.5639285235
0.45,500,1000,1000000,1000000,0.4365704262
0.45,500,1000,1000000,15000000,0.2503829141
0.45,500,1000,1000000,20000000,0.2413401685
0.45,500,1000,15000000,0,0.4130248516
0.45,500,1000,15000000,10000,0.411640704
0.45,500,1000,15000000,50000,0.4063067333
0.45,500,1000,15000000,100000,0.4000572981
0.45,500,1000,15000000,1000000,0.3310769789
0.45,500,1000,15000000,15000000,0.2058798868
0.45,500,1000,15000000,20000000,0.1985770407
0.45,500,1000,20000000,0,0.3767953098
0.45,500,1000,20000000,10000,0.3756908696
0.45,500,1000,20000000,50000,0.3714176268
0.45,500,1000,20000000,100000,0.3663773703
0.45,500,1000,20000000,1000000,0.3087668997
0.45,500,1000,20000000,15000000,0.1971202741
0.45,500,1000,20000000,20000000,0.1902009597
0.45,500,1500,0,0,0.55483779
0.45,500,1500,0,10000,0.5516234603
0.45,500,1500,0,50000,0.5395366074
0.45,500,1500,0,100000,0.5259414923
0.45,500,1500,0,1000000,0.4016340285
0.45,500,1500,0,15000000,0.226011001
0.45,500,1500,0,20000000,0.2180333308
0.45,500,1500,10000,0,0.5546420513
0.45,500,1500,10000,10000,0.5514301894
0.45,500,1500,10000,50000,0.539352299
0.45,500,1500,10000,100000,0.5257666683
0.45,500,1500,10000,1000000,0.4015234675
0.45,500,1500,10000,15000000,0.225962637
0.45,500,1500,10000,20000000,0.2179868543
0.45,500,1500,50000,0,0.553861011
0.45,500,1500,50000,10000,0.5506589895
0.45,500,1500,50000,50000,0.5386168403
0.45,500,1500,50000,100000,0.5250690388
0.45,500,1500,50000,1000000,0.4010823748
0.45,500,1500,50000,15000000,0.2257699496
0.45,500,1500,50000,20000000,0.2178017017
0.45,500,1500,100000,0,0.5528889822
0.45,500,1500,100000,10000,0.5496991919
0.45,500,1500,100000,50000,0.5377014757
0.45,500,1500,100000,100000,0.5242007189
0.45,500,1500,100000,1000000,0.4005335711
0.45,500,1500,100000,15000000,0.2255307948
0.45,500,1500,100000,20000000,0.2175719313
0.45,500,1500,1000000,0,0.5361443293
0.45,500,1500,1000000,10000,0.533162333
0.45,500,1500,1000000,50000,0.5219208808
0.45,500,1500,1000000,100000,0.5092236133
0.45,500,1500,1000000,1000000,0.3910974672
0.45,500,1500,1000000,15000000,0.221510133
0.45,500,1500,1000000,20000000,0.2137139944
0.45,500,1500,15000000,0,0.3761034384
0.45,500,1500,15000000,10000,0.3747888154
0.45,500,1500,15000000,50000,0.3697296387
0.45,500,1500,15000000,100000,0.3638165438
0.45,500,1500,15000000,1000000,0.2995401001
0.45,500,1500,15000000,15000000,0.1870298045
0.45,500,1500,15000000,20000000,0.1808045862
0.45,500,1500,20000000,0,0.3442723853
0.45,500,1500,20000000,10000,0.3432265662
0.45,500,1500,20000000,50000,0.3391854279
0.45,500,1500,20000000,100000,0.3344298737
0.45,500,1500,20000000,1000000,0.2808514824
0.45,500,1500,20000000,15000000,0.1807301481
0.45,500,1500,20000000,20000000,0.1748079486
0.45,600,200,0,0,0.7980872789
0.45,600,200,0,10000,0.7980872789
0.45,600,200,0,50000,0.7980872786
0.45,600,200,0,100000,0.7980872782
0.45,600,200,0,1000000,0.7980872714
0.45,600,200,0,15000000,0.7980871665
0.45,600,200,0,20000000,0.7980871291
0.45,600,200,10000,0,0.7980872789
0.45,600,200,10000,10000,0.7980872788
0.45,600,200,10000,50000,0.7980872785
0.45,600,200,10000,100000,0.7980872782
0.45,600,200,10000,1000000,0.7980872714
0.45,600,200,10000,15000000,0.7980871665
0.45,600,200,10000,20000000,0.7980871291
0.45,600,200,50000,0,0.7980872789
0.45,600,200,50000,10000,0.7980872788
0.45,600,200,50000,50000,0.7980872785
0.45,600,200,50000,100000,0.7980872782
0.45,600,200,50000,1000000,0.7980872714
0.45,600,200,50000,15000000,0.7980871665
0.45,600,200,50000,20000000,0.798087129
0.45,600,200,100000,0,0.7980872789
0.45,600,200,100000,10000,0.7980872788
0.45,600,200,100000,50000,0.7980872785
0.45,600,200,100000,100000,0.7980872782
0.45,600,200,100000,1000000,0.7980872714
0.45,600,200,100000,15000000,0.7980871665
0.45,600,200,100000,20000000,0.798087129
0.45,600,200,1000000,0,0.7980872787
0.45,600,200,1000000,10000,0.7980872786
0.45,600,200,1000000,50000,0.7980872783
0.45,600,200,1000000,100000,0.798087278
0.45,600,200,1000000,1000000,0.7980872712
0.45,600,200,1000000,15000000,0.7980871663
0.45,600,200,1000000,20000000,0.7980871288
0.45,600,200,15000000,0,0.7980872757
0.45,600,200,15000000,10000,0.7980872757
0.45,600,200,15000000,50000,0.7980872754
0.45,600,200,15000000,100000,0.798087275
0.45,600,200,15000000,1000000,0.7980872682
0.45,600,200,15000000,15000000,0.7980871633
0.45,600,200,15000000,20000000,0.7980871259
0.45,600,200,20000000,0,0.7980872747
0.45,600,200,20000000,10000,0.7980872746
0.45,600,200,20000000,50000,0.7980872743
0.45,600,200,20000000,100000,0.7980872739
0.45,600,200,20000000,1000000,0.7980872672
0.45,600,200,20000000,15000000,0.7980871623
0.45,600,200,20000000,20000000,0.7980871248
0.45,600,300,0,0,0.7793457533
0.45,600,300,0,10000,0.7793457532
0.45,600,300,0,50000,0.7793457532
0.45,600,300,0,100000,0.7793457531
0.45,600,300,0,1000000,0.7793457515
0.45,600,300,0,15000000,0.7793457261
0.45,600,300,0,20000000,0.779345717
0.45,600,300,10000,0,0.7793457533
0.45,600,300,10000,10000,0.7793457532
0.45,600,300,10000,50000,0.7793457532
0.45,600,300,10000,100000,0.7793457531
0.45,600,300,10000,1000000,0.7793457515
0.45,600,300,10000,15000000,0.7793457261
0.45,600,300,10000,20000000,0.779345717
0.45,600,300,50000,0,0.7793457533
0.45,600,300,50000,10000,0.7793457532
0.45,600,300,50000,50000,0.7793457532
0.45,600,300,50000,100000,0.7793457531
0.45,600,300,50000,1000000,0.7793457514
0.45,600,300,50000,15000000,0.7793457261
0.45,600,300,50000,20000000,0.779345717
0.45,600,300,100000,0,0.7793457533
0.45,600,300,100000,10000,0.7793457532
0.45,600,300,100000,50000,0.7793457532
0.45,600,300,100000,100000,0.7793457531
0.45,600,300,100000,1000000,0.7793457514
0.45,600,300,100000,15000000,0.7793457261
0.45,600,300,100000,20000000,0.779345717
0.45,600,300,1000000,0,0.7793457532
0.45,600,300,1000000,10000,0.7793457532
0.45,600,300,1000000,50000,0.7793457531
0.45,600,300,1000000,100000,0.779345753
0.45,600,300,1000000,1000000,0.7793457514
0.45,600,300,1000000,15000000,0.779345726
0.45,600,300,1000000,20000000,0.7793457169
0.45,600,300,15000000,0,0.7793457525
0.45,600,300,15000000,10000,0.7793457525
0.45,600,300,15000000,50000,0.7793457524
0.45,600,300,15000000,100000,0.7793457523
0.45,600,300,15000000,1000000,0.7793457507
0.45,600,300,15000000,15000000,0.7793457253
0.45,600,300,15000000,20000000,0.7793457162
0.45,600,300,20000000,0,0.7793457522
0.45,600,300,20000000,10000,0.7793457522
0.45,600,300,20000000,50000,0.7793457521
0.45,600,300,20000000,100000,0.7793457521
0.45,600,300,20000000,1000000,0.7793457504
0.45,600,300,20000000,15000000,0.779345725
0.45,600,300,20000000,20000000,0.779345716
0.45,600,500,0,0,0.7078137951
0.45,600,500,0,10000,0.7035875783
0.45,600,500,0,50000,0.6880773091
0.45,600,500,0,100000,0.6711552491
0.45,600,500,0,1000000,0.5217083251
0.45,600,500,0,15000000,0.3066028599
0.45,600,500,0,20000000,0.2954834134
0.45,600,500,10000,0,0.7075386191
0.45,600,500,10000,10000,0.7033171039
0.45,600,500,10000,50000,0.6878227698
0.45,600,500,10000,100000,0.6709161051
0.45,600,500,10000,1000000,0.5215613118
0.45,600,500,10000,15000000,0.306531145
0.45,600,500,10000,20000000,0.295413821
0.45,600,500,50000,0,0.7064407221
0.45,600,500,50000,10000,0.7022379149
0.45,600,500,50000,50000,0.6868070153
0.45,600,500,50000,100000,0.6699616727
0.45,600,500,50000,1000000,0.5209743455
0.45,600,500,50000,15000000,0.3062448491
0.45,600,500,50000,20000000,0.295136002
0.45,600,500,100000,0,0.7050746271
0.45,600,500,100000,10000,0.7008949866
0.45,600,500,100000,50000,0.6855426984
0.45,600,500,100000,100000,0.6687734304
0.45,600,500,100000,1000000,0.5202430733
0.45,600,500,100000,15000000,0.3058882424
0.45,600,500,100000,20000000,0.2947899618
0.45,600,500,1000000,0,0.6816093696
0.45,600,500,1000000,10000,0.6778090859
0.45,600,500,1000000,50000,0.6637535295
0.45,600,500,1000000,100000,0.648252311
0.45,600,500,1000000,1000000,0.5075249099
0.45,600,500,1000000,15000000,0.2996995136
0.45,600,500,1000000,20000000,0.2887860331
0.45,600,500,15000000,0,0.466217274
0.45,600,500,15000000,10000,0.4647437404
0.45,600,500,15000000,50000,0.4590679009
0.45,600,500,15000000,100000,0.4524203889
0.45,600,500,15000000,1000000,0.3787755127
0.45,600,500,15000000,15000000,0.2385995982
0.45,600,500,15000000,20000000,0.22969308
0.45,600,500,20000000,0,0.4237694434
0.45,600,500,20000000,10000,0.4225990777
0.45,600,500,20000000,50000,0.418069862
0.45,600,500,20000000,100000,0.4127250906
0.45,600,500,20000000,1000000,0.3513220573
0.45,600,500,20000000,15000000,0.2260451483
0.45,600,500,20000000,20000000,0.2176068751
0.45,600,700,0,0,0.6724483777
0.45,600,700,0,10000,0.6682528422
